taxa	01.tp.01	01.tp.02	01.tp.03	01.tp.04	01.tp.05	01.tp.06	01.tp.07	04.tp.129	04.tp.26	04.tp.31	04.tp.36	04.tp.43	04.tp.48	04.tp.56	04.tp.57	04.tp.58	04.tp.63	04.tp.69	04.tp.72	05.aes.108	05.aes.135	05.aes.136	05.aes.137	05.aes.140	05.aes.148	05.aes.149	05.aes.153	05.aes.156	05.aes.157	05.aes.158	05.aes.159	05.aes.161	05.aes.173	05.aes.174	05.aes.175	05.aes.176	05.aes.18	05.aes.183	05.aes.193	05.aes.211	05.aes.212	05.aes.213	05.aes.214	05.aes.242	05.aes.255	05.aes.256	05.aes.257	05.aes.271	05.aes.318	05.aes.347	05.aes.348	05.aes.366	05.aes.367	05.aes.368	05.aes.369	05.aes.370	05.aes.371	05.aes.373	05.aes.374	05.aes.375	05.aes.376	05.aes.377	05.aes.380	05.aes.381	05.aes.382	05.aes.383	05.aes.384	05.aes.386	05.aes.387	05.aes.388	05.aes.390	05.aes.393	05.aes.394	05.aes.396	05.aes.397	05.aes.398	05.aes.399	05.aes.400	05.aes.401	05.aes.404	05.aes.405	05.aes.406	05.aes.407	05.aes.408	05.aes.409	05.aes.410	05.aes.413	05.aes.414	05.aes.415	05.aes.420	05.aes.421	05.aes.422	05.aes.433	05.aes.434	05.aes.435	05.aes.436	05.aes.438	05.aes.439	05.aes.440	05.aes.441	05.aes.442	05.aes.443	05.aes.444	05.aes.445	05.aes.447	05.aes.449	05.aes.450	05.aes.451	05.aes.452	05.aes.460	05.aes.461	05.aes.475	05.aes.483	05.aes.484	05.aes.485	05.aes.490	05.aes.491	05.aes.492	05.aes.493	05.aes.494	05.aes.502	05.aes.504	05.aes.505	05.aes.59	05.aes.66	05.aes.67	05.aes.68	1011A	1013A	1014A	1014B	1014C	101A	101B	101C	1023A	1031A	1031B	1031C	1031D	1031E	1031F	1031G	1031H	1031I	1031J	1034B	1034C	1034E	1034F	1034I	1034J	1034K	1034L	1035A	1040A	1040B	1041A	1041B	1041C	1041D	1041E	1041F	1041G	1041H	1041I	1041J	1041K	1041L	1041M	1041N	1041O	1041P	1041Q	1041R	1041S	1041T	1041U	1041V	1041W	1059A	1073A	1076A	1078A	1078B	1079A	1081A	1082A	1087A	1091A	1095A	1100A	1102A	1102B	1102C	1102D	1102E	1102F	1102G	1102H	1102I	1102J	1102O	1109A	1109B	1109C	1109D	1109E	1109F	1109G	1109H	1109I	1111A	1113A	1113B	1114A	1114B	1122A	1126A	1129A	1131A	1132A	1132B	1135A	1137A	1140A	1140B	1142A	1142B	1142C	1142D	1145A	1145B	1145C	1145D	1145E	1146A	1148A	1148B	1149A	1152A	1152B	1152C	1153A	1159A	1161A	1161B	1161C	1161D	1162A	1162B	1162C	1164A	1165A	1165B	1165C	1165D	1165E	1166A	1166B	1169A	1169B	1169C	1172A	1172B	1172C	1172D	1175A	1175B	1175C	1175D	1178A	1178B	1180A	1180B	1180C	1181A	1181B	1181C	1182A	1182B	1182C	1182D	1184A	1184B	1184C	1184D	1184E	1184F	1184G	1184H	1184I	1184J	1184K	1184L	1184M	1185A	1185B	1187A	1187B	1187C	1188A	1188B	1188C	1188D	1188E	1190A	1194A	1198A	1198B	1198C	1198D	1198E	1198F	1199A	1199B	1199C	1204A	1204B	1204C	1204D	1204E	1205A	1205B	1205C	1205D	1205E	1211A	1212A	1212B	1213A	1214A	1215A	1215B	1215C	1215D	1215E	1215F	1215G	1215H	1216A	1216B	1218A	1218B	1218C	1219A	1219B	1219C	1223A	1223B	1223C	1225A	1225B	1226A	1226B	1226C	1226D	1226F	1226G	1226H	1227A	1228A	1228B	1231A	1231B	1231C	1231D	1231E	1231F	1231G	1232A	1235A	1235B	1235C	1235D	1235E	1235F	1235G	1236A	1236B	1236C	1236D	1237A	1238A	1239A	1239B	1239C	1239F	1239G	1239H	1240A	1248A	1253A	1253B	1253C	1253D	1253E	1253F	1253G	1254A	1255A	1257A	1257B	1257C	1263B	1264A	1264B	1265A	1266A	1266B	1266C	1266D	1266E	1266F	1267A	1268A	1272A	1272B	1274B	1275A	1275B	1275C	1278A	1278B	1281A	1281B	1281C	1281D	1281E	1281F	1281G	1281H	1281I	1281J	1281K	1281L	1281M	1281N	1281O	1282A	1282B	1282C	1283A	1284A	1284B	1284C	1284D	1284E	1285A	1285B	1286A	1286B	1287A	1287B	1287C	1287D	1287E	1288A	1288B	1288C	1291A	1291B	1291C	1292A	1295A	1295B	1295C	1298A	1298B	1298C	1298D	13.aes.359	13.aes.361	13.aes.363	13.aes.364	13.aes.365	13.aes.367	13.aes.371	13.aes.373	13.aes.374	13.aes.375	13.aes.376	13.aes.377	13.aes.378	13.aes.379	13.aes.380	13.aes.381	13.aes.382	13.aes.384	13.aes.385	13.aes.391	13.aes.392	13.aes.396	13.aes.397	13.aes.399	13.aes.403	13.aes.404	13.aes.405	13.aes.407	13.aes.408	13.aes.409	13.aes.410	13.aes.412	13.aes.417	13.aes.418	13.aes.419	13.aes.420	13.aes.421	13.aes.422	13.aes.423	13.aes.425	13.aes.426	13.aes.427	13.aes.428	13.aes.429	13.aes.430	13.aes.433	13.aes.434	13.aes.440	13.aes.441	13.aes.442	13.aes.443	13.aes.444	13.aes.445	13.aes.446	13.aes.447	13.aes.448	13.aes.449	13.aes.450	13.aes.451	13.aes.452	13.aes.454	13.aes.455	13.aes.456	13.aes.458	13.aes.461	13.aes.462	13.aes.464	13.aes.465	13.aes.466	13.aes.467	13.aes.470	13.aes.472	13.aes.473	13.aes.475	13.aes.476	13.aes.477	13.aes.478	13.aes.479	13.aes.480	13.aes.482	13.aes.483	13.aes.484	13.aes.486	13.aes.488	13.aes.489	13.aes.490	13.aes.492	13.aes.493	13.aes.494	13.aes.496	13.aes.497	13.aes.498	13.aes.501	13.aes.503	13.aes.506	13.aes.507	13.aes.510	13.aes.511	13.aes.518	13.aes.520	13.aes.521	13.aes.522	13.aes.523	13.aes.531	13.aes.534	13.aes.535	13.aes.536	13.aes.537	13.aes.538	13.aes.539	13.aes.541	13.aes.542	13.aes.547	13.aes.549	13.aes.556	13.aes.557	13.aes.558	13.aes.560	13.aes.563	13.aes.566	13.aes.567	13.aes.568	13.aes.571	13.aes.573	13.aes.574	13.aes.575	13.aes.576	13.aes.578	13.aes.582	13.aes.586	13.aes.587	13.aes.589	13.aes.590	13.aes.593	13.aes.594	13.aes.595	13.aes.596	13.aes.598	13.aes.599	1300A	1300B	1301A	1301B	1304A	1307A	1307B	1308A	1308B	1308C	1308D	1308E	1309A	1309B	1309C	1310A	1313A	1315A	1317A	1318A	1319A	1321A	1321B	1321C	1321D	1321E	1321F	1322A	1322B	1323A	1324A	1324B	1324C	1324D	1324E	1325A	1325B	1325C	1325D	1325E	1327A	1327B	1327C	1328A	1328B	1330A	1332A	1335A	1335B	1335C	1336A	1340A	1340B	1344A	1344B	1344C	1344D	1344E	1344F	1346A	1346B	1346C	1346D	1348A	1349A	1349B	1349C	1349D	1350A	1350C	1351A	1351B	1351C	1355A	1356A	1356B	1358A	1358B	1359A	1360A	1360B	1363A	1365A	1365B	1365C	1367A	1367B	1368A	1369A	1369B	1370A	1370B	1374A	1374B	1375A	1375B	1375C	1375D	1376A	1376B	1376C	1376D	1376E	1377A	1378A	1378B	1378C	1378D	1382A	1384A	1384B	1385A	1385B	1389A	1389B	1395A	1396A	1398A	1398B	1401A	1402A	1402B	1405A	1412A	1412B	1412C	1413A	1413B	1413C	1413D	1415A	1415B	1415C	1415D	1415E	1423A	1423B	1423C	1424A	1424B	1424C	1427A	1427B	1427C	1436A	1436B	1436C	1436D	1436E	1439A	1439B	1439C	1440A	1440C	1441A	1444A	1444B	1444C	1448A	1448B	1448C	1454A	1454B	1454C	1455A	1455B	1455C	1455D	1455E	1455F	1455G	1456A	1457A	1458A	1463A	1464A	1464B..pool825	1464C	1466A	1466B	1473A	1476A	1477A	1480A..pool825	1480B..pool825	1480C..pool825	1482A	1482B	1482C..pool825	1483A..pool825	1484A..pool825	1484B..pool825	1485A..pool825	1485B..pool825	1488A..pool825	1488B..pool825	1502A..pool825	1502B..pool825	1503A..pool825	1506A..pool825	1507A..pool825	1509A	1509B	1509C	1509D	1509E	1510A..pool799	1510B..pool799	1510C..pool799	1510D..pool799	1510E..pool799	1510F..pool799	1510G..pool799	1510H..pool799	1510I..pool799	1510J..pool799	1510K..pool799	1510L..pool799	1510M..pool799	1510N..pool799	1512A..pool825	1517A..pool825	1517B..pool825	1518A	1518B	1518C	1518D	1519B..pool825	1522A..pool825	1523A..pool825	1523B..pool825	1523C..pool825	1525A..pool825	1525B..pool825	1525C..pool825	1525D..pool825	1526A..pool825	1529A..pool825	1529B..pool825	1529C..pool825	1534A..pool825	1535A..pool825	1535B..pool825	1536A..pool825	1538A..pool825	1541A	1541B	1541C	1541D	1541E	1541F	1541G	1542A..pool825	1542B..pool825	1544A..pool825	1547A..pool825	1548A..pool825	1548B..pool825	1549A	1549B	1550A	1550B	1550C	1551A	1551B	1554A	1556A	1565A	1566A	1566B	1568A	1573A	1575A	1575B	1576A	1576B	1576C	1578A	1584A	1586A	1586B	1591A	1591B	1595A	1596A	1596B	1596C	1599B	1599C	1600A	1603A	1603B	1603C	1603D	1603E	1604A	1604B	1607A	1607B	1607C	1607D	1607E	1608A	1610A	1610B	1610C	1612A	1613A	1613B	1616A	1616B	1616C	1616D	1620A	1620B	1621A	1621B	1621D	1626B	1633A	1633B	1643A	1643B	1643C	1643D	1654A	1655B	1662A..pool865	1662B..pool865	1662C..pool865	1662D..pool865	1662E..pool865	1664C	1670A	1670B	1673A	1673B	1674A	1675A	1675B	1676B	1679A	1679B	1679C	1680A	1680B	1680C	1680D	1682A	1682B	1683A	1689A	1689B	1692A	1692B	1692C	1693B	1696A	1696B	1698A	1698B	1698C	1698D	1699A	1702A	1707A	1707B	1714A	1714B	1717A..pool848	1719A	1719B	1719C	1719D	1719E	1725A	1725B	1725C	1725D	1725E	1727A	1727B	1727C	1727D	1727E	1729A	1729B	1729D	1735A	1737A	1737B	1739A	1740A	1740B	1741A	1741B	1743A	1743B	1743C	1744A	1744B	1744C	1744D	1746A	1746B	1747A	1747B	1749A	1749B	1752A	1752B	1753A	1753B	1753C	1754A	1762A	1763A	1770A	1780A	1782A	1788A	1790B	1792A	1792B	1793A	1803A	1805A	1805B	1807A	1807B	1808A	1808B	1811A	1815A	1815B	1815C	1819A	1819B	1819C	1819D	1819E	1820A	1820B	1820C	1821A	1825A	1825C	1825D	1827A	1827B	1828B	1828C	1829A	1831A	1831B	1834A	185A	1879A	459A	495A	498A	553A	568A	577A	577B	577C	582A	583A	602A	602B	609A	609B	611A	619A	619B	622A	628A	629A	629B	631A	636A	640A	640B	640C	643A	645A	649A	650A	651A	652A	652B	657A	657B	657C	658A	658B	658C	663A	664A	664B	664C	668A	668B	668C	668D	668E	672A	672B	672C	672D	673A	673B	681A	681B	685A	692A	693B	693C	706A	709B	709C	712A	712B	712C	715A	718A	718B	718C	727A	745A	756A	763A	767A	767B	767E	772A	781A	787A	795A	797A	800A	805A	806A	807A	812B	813A	815A	815B	820A	821A	821B	825A	827A	827B	830A	834B	850A	855A	859A	869A	869B	871A	879A	879B	879C	879D	880A	880B	881A	883A	883B	883D	891A	901A	912A	931A	935A	935B	942A	944A	945A	958A	958B	958C	960A	965A	965B	967A	967B	968B	971A	972A	972B	975A	975B	976A	977A	977B	978A	980A	989A	989B	990A	990B	993A	994A	998A	blank.05.aes.245	blank.05.aes.352	blank.13.aes.368	blank.13.aes.398	blank.13.aes.431	blank.13.aes.432	blank.13.aes.436	blank.13.aes.468	blank.13.aes.471	blank.13.aes.474	blank.13.aes.487	blank.13.aes.491	blank.13.aes.500	blank.13.aes.502	blank.13.aes.550	blank.13.aes.561	blank.13.aes.565	blank.13.aes.583	FMT.0213B	FMT.0213C	FMT.0213D
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans___OTUkey_1	0	0.00129	0	0	0	0	7e-5	7e-5	0	0	5.2e-4	0	5e-5	6e-5	2.8e-4	0	7.5e-4	2.2e-4	1.9e-4	8e-5	0	2.2e-4	6e-5	2.5e-4	6e-5	2.8e-4	0.00172	0	0	0	0.05975	0	0.00178	3.5e-4	2.3e-4	4.4e-4	0.00833	0	1.8e-4	0	0	0	0	0	0	7.9e-4	4.7e-4	1e-5	1.1e-4	4e-5	2e-5	0	0.00917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01471	0	0	1.5e-4	0	0.00139	0	0.00187	0	0	5e-4	4.4e-4	1.5e-4	1e-4	3.1e-4	0.00133	0	5.3e-4	0.00267	0	0	0	0	1e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2e-4	0	2.6e-4	3.9e-4	7e-5	0	3.5e-4	0.00134	3.8e-4	0	1.2e-4	0	2e-4	0	0	0.00176	0	0	0	0	0	0	0	0	0	0.00264	0.0012	0.00681	0	0.00108	0.04417	0	5.9e-4	0	0.01787	2e-4	5.1e-4	1.2e-4	2.2e-4	4.3e-4	9e-5	1.8e-4	5.6e-4	7.1e-4	4.4e-4	3.2e-4	0	0	2.1e-4	5.6e-4	1.4e-4	0	0	4.5e-4	0	0	1.4e-4	0	6e-5	0.00113	0	0.00103	0	0.001	1.9e-4	0	0	2.8e-4	0	0.00657	1.5e-4	0	0	0	0	0	0	0	0	0	0	0	0.00136	0	0.00635	0.00184	2.1e-4	9.2e-4	1.3e-4	3.3e-4	8.1e-4	0	0	0	0	1e-4	1.2e-4	0	0	0.00895	0.01508	1.1e-4	0	1e-4	0.00283	3.4e-4	0	0	4e-5	0	0.026	2.3e-4	0	0	1.3e-4	0	1.5e-4	0	0	7e-5	0.00127	0.00264	0.00495	0.00193	0.003	0.00696	7.3e-4	0.00545	0.00588	0.03116	5.3e-4	0.0044	0.00453	0.01205	3.7e-4	0.00331	0.0011	1.8e-4	0	0.00387	0.00651	0.00118	0.00142	0.00166	3e-4	6.2e-4	5.8e-4	4.8e-4	6.8e-4	9.7e-4	3.5e-4	7.6e-4	0.00196	0.00138	6.5e-4	9.2e-4	0.0014	9e-5	0	0	0	3.1e-4	0	0	0	0	0	0	2.9e-4	3.3e-4	6.3e-4	1e-5	0	1.6e-4	0	3.3e-4	2.1e-4	0.00103	1.5e-4	3.7e-4	3.5e-4	2.4e-4	1.5e-4	0.00349	0.00693	2.1e-4	0.0013	0.00221	7.1e-4	0.00505	0	1.1e-4	0	5e-5	2.6e-4	0.00624	0.00144	8.5e-4	3.7e-4	4.9e-4	5e-5	0	0	1.6e-4	3.3e-4	0.01915	7e-5	2.1e-4	3.8e-4	4e-5	5e-5	1.8e-4	6.4e-4	0	0	2.4e-4	0.00114	1.6e-4	7.4e-4	5.7e-4	0.00423	5.2e-4	0	4.2e-4	0.001	0.0278	6.9e-4	9e-5	3.5e-4	2.1e-4	2.1e-4	8.8e-4	1e-4	0.00117	0.001	0.00182	0.00105	0.0018	0.00329	0.00841	0.00628	0	0.00124	0.00827	4e-5	3.6e-4	9e-5	7e-5	1.1e-4	3.2e-4	2.6e-4	8e-5	0	4e-4	1e-5	7.4e-4	4.5e-4	0.00154	3e-5	2.1e-4	7e-4	0.0045	3e-5	1e-4	2e-5	3e-5	2e-5	2e-5	5e-5	1e-5	0	4e-5	0	0	1e-5	0	0	3e-5	1e-5	0	0	1.6e-4	0.01642	0.00381	0.00606	0	3e-4	0.00337	0.00189	0.01682	0.04196	0.00101	0.001	1e-5	0	6e-5	1.9e-4	2.6e-4	5e-5	9e-5	8e-5	6e-5	0	1e-4	2e-5	5e-5	9e-5	0.00116	0.00115	0.01134	3e-4	3.3e-4	2.7e-4	4.3e-4	0	0	0	2e-4	0	0	0	3e-5	0	3e-5	0.00557	0.00198	0	1.7e-4	0	0	3.8e-4	3e-5	3e-4	6e-5	0	0	1.9e-4	0	0	0	0	2e-5	3.7e-4	0	0.00454	0.00506	0	0.00103	0.00156	5.5e-4	1.1e-4	0.00104	0.02454	7.1e-4	7e-4	1.6e-4	0.00114	1.6e-4	0	0	0	0.0016	3e-5	4.6e-4	0	0	0	0.0046	8e-5	0	0	6e-5	1.8e-4	3e-4	0	2e-5	2e-5	0	0	0	0	0	5.6e-4	4.2e-4	0	6.2e-4	0	0.00149	0.00263	0	0	0	0	0	0.00185	6.8e-4	3e-5	0	0	0	0	7e-5	0	0	1.1e-4	1.6e-4	0	0.00168	0.00177	0	8e-5	0	7e-5	7.4e-4	7e-5	0	8.2e-4	0.00093000000000000005	0	0	0	8e-5	0.00218	0.00102	0	7e-5	3e-4	0	2.1e-4	1e-5	2.4e-4	1.1e-4	5.2e-4	2e-5	0	0.0014	4.3e-4	0.00247	4e-5	6.6e-4	0	0	0.0033	0	0.00193	0	0.00318	6.7e-4	0	5.4e-4	0.00328	2.9e-4	0	0.00283	5.9e-4	0	0.00352	0.00692	1.1e-4	0	4e-5	2e-4	2.5e-4	2.6e-4	0.00153	0	6e-5	2.9e-4	0	0.00509	0	1e-4	5.1e-4	5e-5	8e-5	1.2e-4	1.8e-4	4.6e-4	2.9e-4	0	0	0.00389	8.2e-4	0.00646	0.01276	0.01077	0	2e-4	2.3e-4	0.00155	0.00459	0.00172	0.00188	0	0	1.7e-4	0	0	1e-4	0.00292	0.00395	0.00631	0.00461	0	0.00702	0.00695	0.00648	0.00572	0	0	7.5e-4	3e-5	4e-5	0	0	7e-5	1.6e-4	4e-5	5e-5	5.2e-4	3.9e-4	1.2e-4	0.20236	0	1.5e-4	0.00275	0	6e-5	1.9e-4	2e-4	5e-5	0.00147	2.5e-4	0.00176	7.7e-4	4.9e-4	4.7e-4	2.5e-4	7.6e-4	3.4e-4	5e-5	0.0119	1.3e-4	5.1e-4	2.5e-4	4.9e-4	0.00406	3e-4	2.1e-4	4e-5	1e-4	4.4e-4	0.00106	0.00702	4.8e-4	1.5e-4	5.1e-4	0.01502	2.3e-4	0	8.6e-4	1.1e-4	1.7e-4	1.1e-4	1.5e-4	0	0.00335	0.00903	5e-5	0.15006	3e-5	4e-5	2e-4	2.2e-4	0.00175	8e-5	1.2e-4	0	0	2.1e-4	0	8e-5	0	8e-5	7e-5	5e-5	1.4e-4	2e-5	2.5e-4	6.3e-4	1.1e-4	0.01718	5.6e-4	0.00148	0.00211	6e-4	4.6e-4	4e-5	0.00187	1.3e-4	7e-5	0.11177	0	0	0	2e-5	0	4e-5	9e-5	0.00104	0	0	6e-5	7e-5	0	0	0	1.1e-4	1e-4	1.9e-4	0	0	0	2.5e-4	4e-5	0.00135	7e-5	0	0.00109	0.01227	0.06416	7e-5	0	4.6e-4	5.4e-4	6.4e-4	0	0	2.4e-4	4.3e-4	0	4.9e-4	0	0	0.00657	0	0.00288	0.00772	0	0.01613	0	0	0.04562	0	0	2e-5	0	0	1.9e-4	7e-5	1.8e-4	4.3e-4	4e-5	0.00108	0.0017	2.5e-4	0.00221	0.00212	0.00894	3.3e-4	0	0	0	0	0	0	4.5e-4	0.00119	5e-4	0.00164	0.00812	0.00286	0	0	2.8e-4	1.1e-4	0.00141	0	0	0.00273	2.1e-4	0	0.00441	7.9e-4	8e-4	0	0.05739	0	2e-5	1.6e-4	6.7e-4	0	3.1e-4	4e-5	2e-5	0	0	0.11251	0	0.00223	8.4e-4	5e-5	0	5.8e-4	0.00549	0.00852	0.0041	0	0	0	0.00105	0.00354	0.001	8e-5	0	5e-5	0	6e-5	0.00392	0.00221	1e-4	0	0.00164	0.00956	5e-5	0.04956	0	0	0	0.0055	4e-5	0	1e-4	0	7e-5	0	2e-5	2e-5	5.8e-4	0	0.00268	0	0.00249	0	0.10307	0	0	0	0	2.7e-4	0.05162	0.01127	6e-5	0	5e-5	1.7e-4	0	0	2.4e-4	2e-4	2.3e-4	0	0	0	0.02099	0.01609	0.01561	0.01255	0	3.4e-4	0.0033	4.1e-4	0.01654	0.00357	0.00405	0	7.2e-4	0	8.3e-4	0.00722	0.00323	0	0	0	0	5e-5	0	0	5e-5	0	1.3e-4	0	0	6e-5	0	0	0	0	0	0	0.00425	0.00111	1e-4	0	0	0	0.00202	0	0	0	0.00149	0	6e-5	3.7e-4	0	0	0	0	3e-5	8e-5	2.2e-4	8e-5	0	0.00144	0.01224	0.00765	0.01071	0.00161	0	0	8.1e-4	0	0	0.0066	8e-5	0.00826	0.01552	0	0	0.00163	0	0.01253	0	0	0	0	0	0	0	0	0.0018	9.5e-4	0.00159	0.0083	0	0	6e-5	0	1.3e-4	0.00569	0.02269	5.9e-4	0	2e-4	0	0.00217	0.00329	0	0.02141	0	7e-5	4.5e-4	0	0	0	9.2e-4	7.2e-4	4.1e-4	8e-5	2e-5	0	0	0	0	0	2.7e-4	6.4e-4	0	0	0	0	0	0	0	0.0035	2e-5	3.6e-4	4.6e-4	7.7e-4	0.0262	0	0.00676	4e-4	0	0	0.11871	0.00148	3e-4	3e-4	5.4e-4	0.00347	0	0	0.04394	0.0953	0	0	2e-5	3.6e-4	0.00201	0	0	0	0.00165	0	6e-5	7e-5	2.1e-4	0	0.01245	0.00348	3.7e-4	0.02231	0.00134	0.0243	0.03943	0.02842	8.5e-4	4e-5	0	8.2e-4	0.03526	0.03379	0.02536	3.9e-4	0	0.00237	0.00228	0.00205	0.00506	0.00128	0.00178	0.01779	0.01805	8.2e-4	3.8e-4	0.00346	0	0.51908	0	0	0	0	0	0.00471	0.00355	0.03165	0.00102	3.6e-4	4.9e-4	3.1e-4	4.5e-4	1.5e-4	0.00176	0	0.02547	0.03804	7.1e-4	0	2.2e-4	3.8e-4	0.01517	0	0.01222	8.4e-4	0.00882	0.00233	0.00139	0.00266	0	0	9.1e-4	1e-4	0	0	4.5e-4	0	0	8.3e-4	0.0014	0.00881	0	2.9e-4	0	0.00798	5.1e-4	3.4e-4	1.3e-4	0	2.6e-4	1.8e-4	5e-5	7e-4	4.7e-4	4.8e-4	5.1e-4	2e-4	0.01292	1.3e-4	0.00105	0.00093000000000000005	0	0	3.7e-4	0	0.01463	0.03037	0	0.00342	7.3e-4	8.8e-4	0.00219	3.6e-4	0.02002	0	0	0	0	0.02045	4.5e-4	0.00659	0.01416	0.00103	3.5e-4	0	1.4e-4	0	0.01804	0	0.00601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093000000000000005	7e-5	0
